Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.17500305,66.58200073,67.08200073,67.99199677,69.15599823,70.3710022,70.00900269,69.78500366,69.73500061,70.08200073,70.35099792,70.15699768,70.22499847,70.09300232,70.41200256,70.87799835,70.58799744,70.60800171,71.01599884,72.03800201,72.98500061,73.50900269,74.06600189,74.7440033,75.34999847,75.84700012,75.22699738,74.99299622
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.27600098,66.70300293,67.36799622,68.02899933,68.70200348,68.88300323,68.82499695,68.67099762,68.63999939,68.60500336,68.57900238,68.61399841,68.7519989,68.64700317,68.47699738,69.52899933,70.20300293,69.36699677,68.47299957,67.51200104,67.69599915,68.19300079,67.55400085,66.05899811,65.88500214,65.84100342,65.04100037,65.22299957
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.62400055,84.65000153,84.63200378,84.59300232,84.45700073,84.33799744,84.20700073,84.0510025,83.86599731,83.64800262,83.39700317,83.18299866,82.93199921,82.64900208,82.34300232,82.02500153,81.80500031,81.58799744,81.38700104,81.22299957,81.10900116,81.09400177,81.11199951,81.14299774,81.18199921,81.21499634,81.23400116,81.26100159
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.36399841,70.33899689,70.36100006,70.38400269,70.36100006,70.25800323,70.17500305,69.77899933,69.80599976,68.22599792,67.06300354,67.65000153,69.48200226,68.96099854,68.84600067,69.22599792,71.1309967,72.72899628,74.33100128,73.71900177,73.18499756,73.13300323,74.67099762,74.17900085,74.50900269,75.71299744,76.43900299,77.22599792
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.0890007,46.18799973,46.29199982,46.32500076,46.33000183,46.40299988,46.41699982,46.76699829,46.86999893,47.23400116,47.60900116,48.03900146,48.52799988,49.00799942,49.29100037,49.70100021,50.05500031,50.375,50.1629982,49.98099899,49.91899872,50.09199905,50.21099854,50.34700012,50.50799942,50.72299957,50.98899841,51.26399994
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.86100006,75.80799866,75.75499725,75.72299957,75.68900299,75.66699982,75.64099884,75.60199738,75.55799866,75.51000214,74.88200378,74.26000214,73.63500214,73.01100159,72.38600159,71.75800323,71.20800018,70.66799927,70.14299774,69.6289978,69.1210022,68.64700317,68.18399811,67.7460022,67.83999634,67.98799896,68.22599792,68.48400116
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.31700134,56.4129982,56.83300018,57.19100189,57.38700104,57.41400146,57.29000092,56.48600006,56.23300171,56.06600189,55.80500031,55.86999893,55.91199875,56.4679985,56.54000092,56.61299896,56.68600082,56.75899887,56.85900116,56.95199966,56.98899841,56.96500015,56.9109993,56.81600189,56.8030014,56.7859993,56.7820015,56.70999908
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.75099945,47.6269989,47.82699966,48.10300064,48.33200073,48.81299973,48.96900177,49.21500015,49.49499893,49.78900146,50.05500031,50.38000107,50.72399902,50.88100052,51.19800186,51.41400146,51.62799835,51.8370018,52.09799957,52.40399933,52.56800079,54.36700058,53.13899994,53.99499893,54.97399902,55.06700134,55.24599838,54.80599976
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.59300232,71.65200043,71.73899841,71.85299683,71.93499756,71.98799896,72.04000092,72.0490036,72.02700043,72.41400146,71.11799622,70.09500122,69.81500244,72.3809967,69.42500305,68.61100006,67.51999664,67.93299866,68.4260025,69.6289978,70.33000183,71.51100159,71.9940033,72.5490036,73.74900055,74.08999634,75.40399933,75.8259964
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.11100006,61.70100021,62.67699814,62.24200058,62.26300049,60.2820015,61.05400085,61.29499817,61.64099884,62.75299835,64.24900055,63.85800171,65.09400177,64.30599976,65.59100342,66.46800232,66.94000244,66.44999695,66.26899719,68.33300018,67.95899963,67.68800354,69.05599976,69.27100372,70.08100128,70.66100311,69.48899841,69.72299957
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.71900177,62.02999878,62.94499969,63.35800171,63.38499832,65.32900238,73.60700226,72.77799988,72.13600159,71.77200317,71.34100342,71.83699799,69.47200012,67.55200195,68.38999939,69.53299713,71.31700134,73.96099854,75.08599854,75.56099701,75.85600281,76.36799622,76.2990036,76.56700134,77.68499756,77.83300018,77.44599915,78.1760025
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.7460022,87.73999786,87.71600342,87.68800354,87.66899872,87.66300201,87.6969986,87.73400116,87.77300262,87.80699921,87.83300018,87.8730011,87.91500092,87.91999817,87.91300201,87.89399719,88.51300049,89.07099915,89.56500244,89.99099731,90.33999634,89.98400116,89.55500031,89.02999878,88.41300201,87.69200134,87.58899689,87.51000214
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.9240036,76.88200378,76.84700012,76.75800323,76.7440033,76.70300293,76.67500305,76.6740036,76.67199707,76.80599976,76.90000153,76.93900299,76.9489975,76.95800018,76.9960022,77.07499695,77.22399902,77.39600372,77.58399963,77.77700043,77.97000122,78.19100189,78.40299988,78.60399628,78.49900055,78.43000031,78.34200287,78.3010025
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.52300262,64.40899658,64.32800293,64.22100067,64.12000275,63.98400116,63.85400009,63.77899933,64.06999969,64.01699829,63.91600037,63.88100052,63.76100159,63.65399933,63.55599976,63.54100037,63.41600037,63.2519989,62.67900085,62.9620018,62.90000153,64.12799835,65.24700165,66.90299988,67.32299805,67.70899963,67.83899689,68.03700256
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.1629982,50.38299942,50.6590004,50.97399902,51.28300095,51.57099915,52.23300171,52.87900162,53.54199982,54.28300095,55.14099884,55.72399902,56.50699997,57.46300125,58.54899979,59.7140007,60.6230011,61.64300156,62.76499939,63.95800018,65.1780014,66.29299927,67.42900085,68.55799866,69.63899994,68.9260025,67.84200287,67.51999664
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.33399963,72.25,72.20899963,72.15699768,72.10700226,72.06600189,72.08699799,72.10800171,72.12000275,72.13899994,72.17900085,72.23600006,72.32700348,72.40200043,72.49700165,72.57499695,72.68399811,72.78399658,72.86599731,72.93199921,72.97899628,73.04000092,73.08499908,73.09600067,73.07099915,73.05200195,73.02500153,72.98799896
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.64599991,57.48300171,57.24700165,57.46099854,57.41400146,57.27600098,57.5909996,57.73300171,58.01900101,58.18999863,58.80799866,59.24900055,58.95600128,58.80799866,57.22800064,57.50799942,57.89300156,58.97000122,59.27999878,59.49900055,60.52099991,61.97000122,63.19400024,65.05400085,66.40200043,67.63700104,69.01200104,69.74299622
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.31000137,52.32600021,52.32699966,52.28300095,52.31700134,52.23600006,52.20800018,52.27899933,52.29100037,52.26300049,52.31399918,51.79199982,51.28300095,50.7879982,50.30699921,49.8390007,49.37799835,48.93199921,48.50400162,48.09199905,47.6969986,47.30799866,46.93999863,47.02799988,47.12200165,47.26100159,47.35800171,47.44400024
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.97800064,63.20199966,63.36899948,63.5,63.62799835,63.77000046,63.6780014,63.5909996,63.54000092,63.52399826,63.51800156,63.52299881,63.5,63.42200089,63.25699997,63.75600052,63.60400009,62.74399948,62.7480011,62.79600143,63.64199829,63.09999847,63.44100189,64.86299896,65.42900085,66.23500061,65.81099701,65.90000153
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.55199814,60.76200104,61.33599854,61.99399948,62.04000092,62.09700012,62.24900055,63.7820015,63.56700134,62.89799881,62.9070015,62.34799957,62.49100113,62.00999832,63.4659996,63.81600189,64.6740036,64.87799835,64.60099792,64.60900116,64.45600128,64.58899689,65.31900024,65.13300323,64.51300049,64.61000061,64.65899658,64.58200073
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.97800064,54.25899887,55.09500122,55.10599899,56.29600143,56.21500015,56.24300003,55.94900131,55.98600006,55.91500092,55.66699982,55.35599899,55.04899979,54.84600067,54.70500183,53.31000137,51.93199921,50.52999878,49.08800125,47.5870018,46.64500046,47.10499954,45.38600159,46.0909996,45.61000061,48.56800079,47.18099976,46.90000153
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.83499908,60.66999817,61.56499863,62.10400009,62.33100128,62.31100082,62.50099945,62.59899902,62.7120018,62.79399872,62.9090004,62.83599854,62.60200119,62.24499893,61.79100037,61.61899948,61.49100113,61.39199829,61.43000031,61.6780014,61.5870018,62.6590004,62.10900116,62.69200134,63.09600067,63.31299973,62.20299911,62.89500046
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.13100052,59.3219986,59.49000168,59.61800003,59.72100067,59.77600098,59.82799911,59.84899902,59.80799866,59.81399918,59.77199936,59.77999878,59.84799957,59.94800186,60.01399994,60.00699997,59.83300018,59.56299973,59.23099899,58.80899811,58.38800049,58.00600052,58.39799881,58.98300171,59.53099823,60.10100174,60.39400101,60.52500153
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.02899933,51.95700073,52.27099991,52.49900055,52.2480011,52.66600037,52.35599899,52.61299896,52.50299835,52.64699936,52.75899887,52.73799896,52.47399902,53.11500168,53.4109993,53.23400116,52.98699951,52.875,52.66400146,52.73400116,52.80099869,52.84400177,52.12200165,51.77399826,50.95999908,50.13199997,49.3409996,48.52700043
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.73999786,84.46900177,84.31300354,84.21499634,84.1740036,84.16000366,84.14600372,84.12400055,84.75,85.19599915,85.49700165,85.68000031,85.77100372,85.78600311,85.46299744,85.10099792,84.70999908,84.27200317,83.78800201,83.26100159,82.69100189,82.08300018,81.42900085,80.72699738,79.97699738,79.17500305,79.08499908,78.97799683
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.3769989,78.50900269,78.23200226,78.07900238,77.86199951,77.65899658,77.48300171,77.32800293,77.15299988,76.7559967,76.23200226,75.8010025,75.33699799,74.78800201,74.23500061,73.66400146,73.12000275,72.60500336,72.14299774,71.65299988,71.18499756,70.90399933,70.55000305,70.15699768,69.79000092,69.47299957,67.89600372,66.35800171
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.89099884,57.95700073,58.04600143,58.22499847,58.4090004,57.64500046,56.91699982,56.29800034,56.81399918,57.3219986,57.80500031,58.0719986,58.27099991,58.4109993,58.50600052,58.56900024,58.66899872,58.73600006,58.79299927,58.86700058,58.98199844,59.2820015,59.63399887,62.29800034,62.44599915,62.30199814,62.10100174,62.42300034
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.16000366,88.17900085,88.2440033,88.34200287,88.46099854,88.59200287,88.53299713,88.48200226,88.44000244,88.41400146,88.0739975,87.79799652,87.5059967,87.19300079,86.85099792,86.47499847,86.06999969,85.65299988,85.22399902,85.14700317,85.07800293,85.20500183,85.34500122,85.45700073,85.4980011,85.44799805,85.4260025,85.36100006
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.26699829,66.92500305,67.36199951,67.70999908,68.58999634,69.09500122,69.81500244,71.41200256,72.47000122,73.51599884,74.8769989,75.60700226,76.30999756,76.51200104,76.62400055,76.88400269,77.38200378,78.55899811,79.43199921,79.7539978,78.22200012,78.04799652,78.90000153,79.28199768,78.9960022,79.65699768,79.73000336,79.78500366
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.78500366,69.15599823,69.71600342,70.36699677,70.91300201,71.3030014,71.58899689,71.78199768,71.82299805,71.90100098,71.90200043,71.93099976,71.91999817,71.89499664,71.82499695,71.71600342,71.62999725,71.48200226,71.36399841,71.30799866,71.20200348,71.13800049,71.22100067,71.2480011,71.27899933,71.30200195,71.26899719,71.20400238
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.08399963,73.19499969,72.88400269,72.91799927,73.78099823,74.54399872,75.43000031,75.35700226,74.93800354,74.87599945,74.99199677,75.60299683,76.26100159,75.90000153,76.34600067,77.2440033,77.81300354,77.98600006,77.76100159,77.38600159,77.06700134,77.27100372,77.09799957,77.50499725,78.67199707,78.71900177,79.89399719,80.88800049
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.46099854,61.49100113,61.08100128,60.64300156,60.28900146,59.96699905,60.56000137,61.13800049,61.71500015,62.25400162,63.06800079,63.21500015,63.36500168,63.51599884,63.66899872,63.82400131,64.01100159,64.61000061,65.20600128,65.78800201,66.35199738,66.91400146,67.45899963,67.99099731,68.51499939,68.79100037,69.0719986,69.33000183
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.31700134,80.34300232,80.37799835,80.38600159,80.3789978,80.36399841,80.41200256,80.46499634,80.51100159,80.58399963,80.65799713,80.65200043,80.66000366,80.66899872,80.68599701,80.68900299,80.67199707,80.66000366,80.63600159,80.6269989,80.59400177,80.55400085,80.49700165,80.4509964,80.40100098,80.35700226,80.27799988,80.20200348
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.83000183,55.77500153,55.69100189,55.57699966,55.46900177,55.3730011,55.26699829,55.17900085,55.09700012,55.05199814,54.97800064,54.97100067,54.97999954,54.93199921,54.6780014,54.70000076,54.72999954,54.77299881,54.82500076,54.88299942,54.94300079,54.99900055,55.05599976,55.10699844,55.11199951,55.14500046,55.20700073,55.23300171
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.73199844,60.95299911,61.13899994,61.30899811,61.29199982,61.24300003,61.25,60.85400009,60.46699905,60.09799957,60.29100037,60.50500107,60.71500015,61.36500168,61.67599869,61.93299866,62.14699936,62.72900009,63.4620018,63.92300034,64.20999908,64.22599792,63.85800171,64.81800079,65.22200012,64.77500153,64.3769989,65.09100342
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.32099915,75.51000214,75.3769989,75.02899933,75.52300262,76.73000336,78.16600037,79.84100342,80.85099792,80.29599762,80.44599915,80.24700165,80.31099701,78.57800293,78.35199738,77.91799927,78.08499908,78.85500336,80.03800201,78.81800079,78.00499725,77.66899872,78.05500031,77.98300171,77.87799835,78.18299866,77.96900177,77.23300171
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.13600159,59.19499969,60.20399857,61.15299988,61.91400146,62.31499863,60.97700119,59.51300049,58.33200073,57.55599976,56.87599945,56.65800095,56.82899857,57.20100021,57.3429985,57.60300064,58.04700089,58.99499893,60.39400101,62.11000061,63.96300125,65.37999725,66.98300171,68.65000153,70.30500031,71.86799622,72.3010025,72.9280014
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.07699966,51.94100189,51.89400101,51.41199875,51.70899963,50.47000122,51.02899933,51.63600159,51.56600189,51.91400146,52.37900162,52.25799942,52.25099945,52.7159996,53.20800018,52.88499832,52.5359993,52.63600159,52.60599899,53.20399857,53.66600037,53.71699905,54.05400085,54.39099884,54.34899902,55.27500153,55.29600143,55.32799911
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.81999969,62.17399979,63.30799866,64.39900208,64.89900208,65.83799744,65.94100189,66.03700256,66.20899963,66.34899902,66.6969986,67.03800201,67.36299896,67.68399811,68.17700195,68.51000214,67.53099823,68.34899902,69.85199738,68.78800201,67.55799866,66.29599762,68.47699738,69.31500244,68.94799805,69.49099731,69.86000061,71.24500275
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.97899628,73.40799713,72.49199677,71.23200226,70.95899963,71.52100372,71.11299896,71.73999786,72.35800171,72.48000336,72.99500275,71.0739975,69.06199646,66.95400238,64.7460022,62.43999863,60.04100037,57.56299973,55.01599884,52.4090004,49.75600052,49.82300186,49.6780014,49.5719986,49,48.61000061,48.60100174,48.59400177
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.14299774,72.23699951,72.21399689,72.39199829,72.60299683,72.56700134,72.51300049,72.44100189,72.35800171,72.27600098,72.19599915,72.1210022,72.03700256,70.92500305,74.41899872,73.15499878,71.40399933,72.56900024,72.4980011,73.79100037,71.94599915,72.31800079,75.22200012,74.39499664,72.70899963,73.01699829,73.83100128,73.77400208
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.32400131,60.45500183,61.86999893,63.2179985,64.52400208,65.86299896,67.51999664,69.16000366,70.29199982,71.75099945,69.34899902,72.58100128,75.05899811,75.60900116,77.51499939,75.1190033,78.25800323,80.63200378,80.45800018,80.9960022,81.71199799,81.3769989,81.22499847,80.86399841,79.9940033,78.74900055,78.30999756,79.98500061
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.41600037,63.65499878,63.82899857,63.90100098,63.85699844,63.79700089,63.68899918,63.61199951,63.80699921,63.81200027,63.74000168,63.73799896,63.35900116,62.97700119,63.10800171,63.2820015,63.47100067,63.43500137,63.48899841,63.95199966,63.90399933,64.72899628,64.30000305,64.05799866,64.79000092,64.44200134,64.12799835,61.8730011
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.14399719,69.06999969,69.03199768,68.51200104,67.54100037,66.38500214,65.79299927,64.76899719,64.38400269,63.88399887,64.78199768,65.41999817,64.47299957,64.04000092,63.66899872,64.26699829,63.35499954,63.18399811,63.84799957,64.68499756,65.58200073,65.98799896,66.71299744,67.20300293,68.06199646,68.35199738,69.04000092,69.77100372
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.80799866,71.21600342,69.13300323,68.81700134,68.8010025,68.30200195,68.57499695,69.30200195,70.51799774,70.86299896,71.05200195,71.78500366,72.53900146,72.75299835,72.58999634,73.2440033,73.71800232,73.98000336,74.04299927,73.43599701,73.56800079,73.55400085,73.38500214,73.0490036,73.29599762,73.58899689,73.96399689,74.90100098
