Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.730000019,2.400000095,2,2.599999905,3,3.599999905,2.599999905,3.299999952,4.400000095,4.599999905,4.400000095,4.5,4.699999809,4,3.799999952,3.799999952,2.900000095,2.799999952,2.789999962,2.059999943,2.180000067,1.649999976,1.399999976,1.399999976,1.570000052,1.5,1.600000024,1.299999952,1.299999952
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.880000114,5.400000095,..,6.21999979,..,3.49000001,..,..,..,..,5.309999943,..,0.629999995,..,..,1.799999952,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,5.900000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75999999,..,..,..,..,..,..,..,6.929999828,..,..,..,36.70000076,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,4.599999905,4.699999809,..,..,..,..,..,..,..,..,..,..,..,3.779999971,2.599999905,2.839999914,3.309999943,3.289999962,3.059999943,3.789999962,3.769999981,3.640000105,3.809999943,3.710000038,..,..,..,..,..,..,..,..,3.220000029,3.390000105,3.920000076,..,3.630000114,3.400000095
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.309999943,..,..,..,..,2.74000001,..,..,..,..,..,..,..,..,13.75,..,..,..,..,5.909999847,..,5.630000114,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.299999952,..,..,..,..,..,..,10.92000008,..,..,12.77000046,..,..,11.10999966,..,..,8.239999771,6.300000191,8.739999771,1.299999952,8.340000153,1.559999943,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,9.300000191,..,7.199999809,6.199999809,3.099999905,3.099999905,2.299999952,2.299999952,2.599999905,3,2.5,2.200000048,2.299999952,2.900000095,2.799999952,2.5,2.599999905,6.53000021,8.06000042,8.300000191,9.880000114,8.25,8.359999657,8.319999695,7.900000095,6.78000021,7.630000114,7.130000114,7.130000114,7.210000038,6.139999866,5.099999905,5.389999866,5.159999847,4.25,3.5,3.609999895
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,11.28999996,..,..,..,..,..,..,..,13.21000004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.480000019,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.79999924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.39999962,..,..,..,..,11.44999981,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.63000011,..,..,..,..,..,11.64000034,11.68000031,9.449999809,13.38000011,16.34000015,15.51000023,14.36999989,12.59000015,12.27000046,12.92000008,11.71000004,11.72000027,11.14999962,10.82999992,10.68000031,10.40999985,10.03999996,9.510000229,9.680000305
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.529999971,..,..,4.340000153,4.159999847,3.950000048,5,8.880000114,7.059999943,6.320000172,5.079999924,3.660000086,3.359999895,3.369999886,3.819999933,4.460000038,5.25,3.900000095,3.880000114,3.99000001,4.03000021,5.349999905,5.179999828,5.130000114,4.880000114,4.960000038,4.849999905,4.449999809,3.910000086,3.599999905,3.430000067,3.519999981
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.88000011,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.890000343,7.199999809,5.880000114,5.539999962,6.360000134,6.320000172,5.980000019,5.760000229,3.869999886,3.349999905,4.889999866,5.739999771,5.590000153,4.289999962,4.139999866,2.920000076,3.450000048,2.74000001,3.339999914,3.140000105,4.349999905
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.230000019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.680000305,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.699999809,..,..,..,..,..,..,6.199999809,6.400000095,..,..,..,7.099999905,5.190000057,6.159999847,5.900000095,4.429999828,3.529999971,4.460000038,4.409999847,4.260000229,5.900000095,5.659999847,4.829999924,8.869999886
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.52999878,..,20.89999962,18.37000084,20.43000031,20.75,20.13999939,20.25,18.81999969,18.21999931,17.30999947,17.07999992,16.94000053,15.10000038,15.68000031
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5,17.29999924,19.79999924,20.40999985,22.60000038,24.67000008,21.23999977,..,32.18999863,22.95000076,21.22999954,24.40999985,13.31999969,13.02999973,12.51000023,12.53999996,12.97000027,11.35000038,11.55000019,9.670000076,9.430000305,9.779999733,9.279999733,9.479999542,10.22000027,9.93999958,9.569999695,10.27999973,10.39000034,10.65999985,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.559999943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.670000076,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.800000191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.899999976,..,2.019999981,1.039999962,0.589999974
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.59000015,..,..,21.10000038,..,..,25.87000084,..,..,21.60000038,..,..,..,24.98999977,..,..,..,..,..,24,..,18.96999931,20.65999985,20.37999916,..,24.97999954,..,18.59000015,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.64999962,..,..,..,..,..,..,..,..,25.51000023,..,17.95000076,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.659999967,..,..,..,..,..,..,..,..,1.080000043,..,..,..,..,..,..,2.900000095,..,13.06000042,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Netherlands,NLD,..,..,..,..,..,9.399999619,..,8.899999619,..,10.22000027,..,11.35999966,..,13.73999977,..,12.38000011,..,13.97000027,12.64999962,11.81000042,10.89000034,9.909999847,7.789999962,7.690000057,8.050000191,8.659999847,8.109999657,7.139999866,5.809999943,4.849999905,3.460000038,2.519999981,2.890000105,3.799999952,5.039999962,6.909999847,6.150000095,5.199999809,4.46999979,4.920000076,5.539999962,5.409999847,6.230000019,7.300000191,7.75,7.269999981,6.510000229,5.25,3.960000038,3.359999895
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.48999977,..,..,..,..,..,..,..,..,..,..,..,..,16.34000015,..,..,..,..,15.60000038,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.889999866,4.429999828,5.670000076,7.099999905,7.460000038,9.770000458,9.739999771,8.960000038,7.809999943,6.489999771,6.25,6.860000134,7.610000134,6.690000057,5.980000019,5.380000114,5.46999979,5.110000134,4.519999981,4.150000095,4.199999809,3.970000029,4.260000229,6.139999866,6.929999828,6.760000229,7.389999866,6.380000114,6.070000172,5.900000095,5.460000038,5.210000038,4.489999771,4.429999828
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.599999905,6.5,8,8.300000191,11.71000004,..,..,..,..,..,..,..,..,..,..,..,4.320000172,..,7.829999924,7.880000114,5.769999981,4.980000019,5.039999962,6.900000095,..,..,..,5.730000019,5.449999809,5.610000134,5.400000095,4.199999809,3.400000095,5.300000191,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.930000007,..,..,..,2.700000048,..,..,..,..,..,0.219999999,3.710000038,..,0.430000007,..,..,7.789999962,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.400000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.690000057,..,3.380000114,5.349999905,5.059999943,8.029999733,9.149999619,..,7.5
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,32.79999924,31.10000038,30.60000038,30.89999962,30.20000076,29.10000038,28.20000076,28.79999924,29.70000076,31.29999924,32.5,33.70000076,36.40000153,41.70000076,44.5,40.79999924,37.59999847,33.29999924,34.90000153,31.98999977,32.31000137,36.27999878,37.81999969,38.43000031,37.20000076,35.54000092,34.15999985,32.81999969,32.24000168,30.79000092,30.32999992,29.02000046,28.62000084,25.05999947,22.72999954,21.81999969,19.87000084,18.38999939
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.72999954,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.400000095,..,..,4.289999962,..,5.710000038,..,..,..,..,13.05000019,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Norway,NOR,..,..,2.119999886,2.420000076,2.269999981,2.880000114,2.24000001,2.190000057,2.369999886,2.430000067,..,..,1.929999948,2.349999905,3.109999895,3.019999981,2.450000048,2.589999914,3.289999962,4.590000153,4.789999962,4.980000019,5.079999924,5.170000076,4.699999809,6.329999924,5.340000153,5.019999981,4.019999981,3.230000019,3.279999971,3.609999895,4.090000153,3.960000038,3.920000076,4.190000057,3.339999914,2.420000076,2.359999895,2.599999905,2.940000057,2.99000001,2.630000114,3.230000019,3.24000001,4,3.910000086,3.690000057,3.539999962,3.390000105
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.090000153,..,..,..,..,..,..,..,13.68000031,..,7.099999905,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,15.77999973,15.35999966,8.409999847,8.449999809,2.319999933,2.150000095,1.580000043,1.980000019,1.070000052,0.680000007,0.620000005,0.730000019,16.32999992,14,9.850000381,9.109999657,14.02999973,12.52000046,17.06999969,15.01000023,13.65999985,15.78999996,15.52000046,16.39999962,15.31999969,12.94999981,12.06000042,0.319999993,0.25,0.529999971,0.360000014,0.639999986,0.670000017,..,3.420000076,2.00999999,6.110000134,..,..,4.550000191,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.130000114,..,..,..,..,8.06000042,..,..,..,..,3.529999971,..,..,..,..,4.860000134,..,..,..,..,..,..,..,..,1.75,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Panama,PAN,..,..,..,..,7.400000095,10.35000038,10.36999989,12.80000019,12.35999966,13.47000027,..,..,13.28999996,14.47999954,14.17000008,18.46999931,14.48999977,16.75,21.37000084,21.60000038,14.52999973,22.56999969,22.31999969,20.17000008,20.37999916,20.13999939,20,18.13999939,20.84000015,16.93000031,18.03000069,19.30999947,19.17000008,18.81999969,17.42000008,13.94999981,12.36999989,9.270000458,7.190000057,8.850000381,5.070000172,2.680000067,3.029999971,3.059999943,3.49000001,3.900000095,3.920000076,5.079999924,4.96999979,5.789999962
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.900000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.279999971,1.440000057,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,7.429999828,4.820000172,..,5.909999847,5.889999866,4.809999943,5.159999847,5.849999905,4.340000153,4.559999943,5.460000038,6.360000134,4.71999979,3.670000076,4.380000114,3.720000029,3.700000048,8.600000381,6.829999924,5.090000153,6.119999886,8.880000114,7.190000057,11.80000019,8.319999695,8.359999657,6.25,6.650000095,6.610000134,5.960000038,6.650000095,6.050000191,6.360000134,5.429999828,4.949999809,6.760000229,4.929999828,6.710000038,5.420000076,7.519999981,8.289999962
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.889999866,..,..,11.5,7.329999924,12.5,12.25,..,..,8.069999695,8.840000153,9.279999733,8.600000381,7.400000095,8.770000458,4.909999847,4.070000172,5.230000019,5.050000191,4.889999866,4.570000172,4.639999866,4.190000057,4.130000114,3.809999943,3.720000029,3.960000038,3.410000086,3.349999905,3.980000019,3.910000086,3.880000114,3.74000001
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Philippines,PHL,..,6.610000134,6.349999905,5.110000134,3.349999905,4.300000191,7.78000021,8.569999695,6.730000019,..,7.480000019,8.56000042,8.590000153,6.730000019,10.03999996,8.140000343,8.859999657,10.88000011,9.520000458,10.28999996,9.850000381,12.82999992,11.53999996,10.72000027,10.56999969,10.68000031,9.75,9.819999695,10.97999954,10,11.60000038,4.019999981,..,3.839999914,3.890000105,4.199999809,4.329999924,3.720000029,4.010000229,4.130000114,3.789999962,3.829999924,3.730000019,3.819999933,3.720000029,3.220000029,2.849999905,2.700000048,2.680000067,2.529999971
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.13000011,16.09000015,16.45000076,15.14000034,14.34000015,12.98999977,11.81000042,13.17000008,18.31999969,20.02000046,20.68000031,19.93000031,19.77000046,19.13999939,14.92000008,10.34000015,7.949999809,8.659999847,10.02000046,10.39999962,10.90999985,11.10999966,9.590000153,7.710000038,6.230000019,4.909999847,3.849999905,3.599999905
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Portugal,PRT,..,..,..,..,2.400000095,5.199999809,7.099999905,..,11.82999992,12.60000038,..,..,..,12.19999981,..,11.22000027,11.55000019,9.600000381,8.340000153,7.349999905,6.480000019,5.619999886,4.760000229,6.269999981,7.769999981,7.78000021,8.43999958,7.489999771,5.690000057,5.059999943,4.730000019,4.949999809,5.309999943,7.25,7.179999828,8.630000114,8.899999619,9.489999771,8.75,10.09000015,11.85999966,13.03999996,15.5,16.37000084,14.32999992,12.75,11.17000008,9.350000381,7.440000057,7.150000095
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Puerto Rico,PRI,..,11.10999966,10.81999969,10.48999977,11.60999966,..,14.96000004,14.64999962,12.85000038,10.27999973,..,12.97000027,13.47999954,16.72999954,15.22000027,15.53999996,13.98999977,13.10000038,11.17000008,..,11,13.56999969,13.30000019,13.31999969,..,10.77000046,11.61999989,12.21000004,12,9.520000458,7.460000038,..,10.55000019,10.81999969,8.600000381,10.07999992,10.42000008,9.529999733,9.659999847,12.5,12.69999981,12.80000019,12,..,..,9.699999809,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.890000105,..,..,2.640000105,1.690000057,1.919999957,2.700000048,3.319999933,2.819999933,1.629999995,1.029999971,0.850000024,0.699999988,0.620000005,0.460000008,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.840000153,..,8.739999771,8.590000153,7.329999924,5.889999866,5.46999979,5.53000021,6.380000114,6.010000229,7.590000153,6.380000114,6.150000095,6.429999828,6.110000134,5.409999847,4.670000076,5.840000153,6.179999828,6.460000038,6.079999924,6.309999943,6.090000153,5.849999905,4.980000019,4.039999962,3.49000001,3.380000114
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.170000076,5.820000172,7.949999809,9.199999809,9.300000191,11.44999981,12.94999981,12.89999962,10.36999989,8.600000381,7.599999905,7.949999809,7.519999981,6.940000057,6.690000057,5.639999866,5.940000057,7.670000076,6.840000153,6.090000153,5.070000172,5.139999866,4.820000172,5.309999943,5.349999905,5.050000191,4.78000021,4.329999924
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.600000024,..,0.200000003,..,..,..,..,0.349999994,..,..,..,..,..,0.680000007,..,..,..,..,..,..,..,..,..,..,..,1.24000001,..,..,19.35000038,17.04999924,17.02000046
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.179999828,..,..,..,..,1.629999995,..,..,..,..,6.820000172,10.26000023,..,10.27000046,..,..,21.34000015,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,9.899999619,10.89999962,..,..,..,12,12.5,12,10.89999962,10.5,9.5,9.699999809,6.900000095,7.099999905,8.100000381,7.400000095,7,8.800000191,7.300000191,6.900000095,4.599999905,4.099999905,..,..,..,..,2.549999952,2.029999971,..,..,6.260000229,7.289999962,..,7.46999979,8.699999809,9.470000267,10.94999981,10.02999973,..,..,9.159999847
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,0.709999979,0.689999998,0.800000012,0.649999976,0.569999993,0.49000001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.79999924,24.93000031,25.04000092,24.78000069,23.54999924,24.59000015,24.51000023,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.900000095,..,..,..,..,..,..,8.149999619,9.340000153,9.140000343,11.51000023,12.52000046,13.35999966,14.06999969,14.68999958,14.22000027,13.77999973,15.93999958,17.37999916,19.20999908,21.28000069,20.72999954,21.57999992,21.37999916,21.10000038,21.29999924,22.55999947,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.64000034,..,..,..,..,13.40999985,..,..,..,7.300000191,4.679999828,3.5,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.10000038,15.60000038,16.10000038,16.10000038,16.20000076,..,15,15.80000019,16.39999962,22.86000061,26.20999908,24.70999908,21.03000069,15.97999954,17.86000061,20.21999931,23.70000076,24.97999954,23.84000015,20.37000084,18.76000023,16.10000038,14.27000046,13.69999981,11.07999992
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.47999954,..,..,..,..,..,..,..,..,..,..,4.900000095,..,..,..,..,..,4.480000019,..,..,3.900000095,4.789999962,4.230000019,3.730000019,3.109999895,2.75
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.25999999,..,..,..,..,..,..,..,..,..,3.880000114,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Singapore,SGP,..,..,..,..,..,..,5.760000229,5.070000172,3.130000114,3.130000114,2.210000038,2.140000105,1.99000001,2.059999943,2.799999952,4.320000172,5.829999924,4.320000172,2.769999981,2.049999952,..,2.210000038,3.180000067,3.410000086,3.450000048,3.450000048,3.869999886,2.599999905,3.680000067,5.210000038,3.5,3.890000105,5.78000021,6.210000038,6.190000057,..,4.940000057,4.360000134,4.380000114,6.510000229,4.400000095,4.320000172,4.199999809,4.380000114,4.090000153,3.960000038,4.480000019,4.400000095,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.80000019,14.10000038,13.78999996,12.68000031,12.84000015,12.53999996,15.90999985,18.61000061,18.54999924,18.78000069,17.28000069,19.62000084,17.22999954,14.73999977,12.68000031,10.93000031,12.82999992,14.60000038,13.63000011,14.52000046,14.52999973,13.63000011,12.89000034,10.76000023,8.409999847,7.03000021,5.960000038
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.949999809,..,6.599999905,6.929999828,6.820000172,6.650000095,6.949999809,7.46999979,7.46999979,7.059999943,6.010000229,6.269999981,7.019999981,6.400000095,7.03000021,7.190000057,5.829999924,4.820000172,5.800000191,7.019999981,8.170000076,9.369999886,10.90999985,10.55000019,10.03999996,8.590000153,7.46999979,5.699999809,4.949999809
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75999999,..,..,..,0.720000029,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
