Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Japan,JPN,1,1.100000024,1.299999952,1.200000048,1.299999952,1.700000048,1.700000048,1.799999952,2,2,2,2.099999905,2.299999952,2.599999905,2.799999952,2.700000048,2.799999952,2.799999952,2.599999905,2.299999952,2.200000048,2.200000048,2.200000048,2.599999905,3,3.200000048,3.299999952,3.400000095,4,4.5,4.5,4.699999809,5.099999905,4.900000095,4.400000095,4.199999809,3.900000095,3.700000048,3.799999952,4.800000191,4.599999905,4.140999794,4,3.700000048,3.400000095,3.099999905,2.799999952,2.700000048
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,22.79999924,..,..,22.29999924,25.39999962,..,..,..,..,..,30,..,29.89999962,24.29999924,..,..,..,21,20.5,21.89999962,20.79999924,..,25.89999962,25,25.60000038,24.39999962,24.10000038,21.70000076,21.20000076,19.89999962,22.20000076,20.70000076,22.54999924,24.125,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.399999976,2.700000048,5.599999905,5.5,5,..,..,..,..,..,..,1.600000024,1.299999952,0.899999976,..,7.539999962,6.630000114,6.210000038,6.46999979,5.869999886,..,..,..,5.429999828
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.33720016,..,..,..,..,..,..,10.13249969,..,..,9.399999619,..,..,..,..,..,..,2.937299967,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.23999977,..,..,..,..,34.09000015,..,..,..,..,5.636600018,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Rep.",KOR,2.900000095,3.289999962,2.559999943,2.329999924,2.700000048,2.630000114,1.98269999,2.432699919,2.242899895,2.432300091,3.529000044,2.444999933,2.549000025,2.236000061,2.207999945,2.358999968,2.079999924,1.840999961,1.756000042,1.840000033,1.784999967,1.991999984,2.138999939,2.259000063,1.932000041,1.687999964,1.585999966,2.305000067,5.666999817,5.098999977,3.599999905,3.299999952,2.799999952,3.299999952,3.400000095,3.400000095,2.900000095,2.599999905,2.599999905,3,3.299999952,3.099999905,3,2.900000095,3.5,3.599999905,3.599999905,3.599999905
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70,74.5,71.90000153,60.70000076,60.5,61.59999847,55.20000076,59.59999847,56.40000153,..,..,39.9557991,..,41.52999878,36.56999969,31.69000053,36.38999939
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,1.029999971,..,..,..,..,2.589999914,..,..,..,..,..,..,..,0.460000008,0.479999989,0.529999971,0.569999993,0.649999976,0.639999986,1.659999967,2.200000048,2.900000095,..,..,3.099999905,3.730000019,3.390000105,2.799999952,..,..,..,4.900000095,4.400000095,5.829999924,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.27000046,..,9.260000229,9.050000191,9.029999733,..,9.380000114,9.760000229,9.93999958,9.850000381,9.470000267,..,9.489999771,9.020000458,8.739999771,8.909999847
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.599999905,..,..,..,..,..,..,..,..,..,1.360000014,..,..,..,..,0.66079998,..,..,..,..,..,..,7.815000057
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.49520016,13.35859966,13.37339973,12.4691,12.76299953,12.02149963,12.26790047,9.970899582,6.737199783,5.567500114,7.07679987,14.14000034,16.30480003,13.80130005,13.95149994,11.14340019,9.839699745,8.64109993,8.403300285,7.678500175
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.510000229,..,..,10.14000034,..,10.39625072,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.800000191,..,..,..,..,..,..,..,..,..,..,46.54999924,..,33.09999847,..,..,..,..,..,..,..,..,38.79000092,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.288399935,..,23.84959984,..,12.70670033,1.796000004,2.358200073,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.04999924,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.529999971,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.93999958,11.85949993,12.06159973,13.60529995,14.09990025,12.78419971,13.20030022,11.0656004,8.534799576,5.611400127,4.328800201,5.628099918,10.52130032,14.51889992,12.91040039,11.57320023,10.47840023,9.221300125,8.16119957,6.653100014,5.675899982
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,5.018499851,3.770100117,4.316899776,3.975899935,3.751399994,2.930999994,2.390599966,2.395499945,2.121999979,2.78399992,3.131799936,4.293900013,4.384900093,4.656599998,3.643399954,4.161600113,3.33039999,3.141599894,2.167399883,3.630199909,4.70909977,7.09469986,5.823699951,6.245900154,4.71239996,6.03030014,6.126200199,5.09250021,6.257400036,5.906499863,6.384900093,5.766799927,7.344200134,6.629499912,5.498899937
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.730000019,2.400000095,2,2.599999905,3,3.599999905,2.599999905,3.299999952,4.400000095,4.599999905,4.400000095,4.5,4.699999809,4,3.799999952,3.799999952,2.900000095,2.799999952,2.789999962,2.059999943,2.180000067,1.649999976,1.399999976,1.399999976,1.570000052,1.5,1.600000024
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.21999979,..,3.49000001,..,..,..,..,5.309999943,..,0.626900017,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,5.900000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.760399997,..,..,..,..,..,..,10.33810043,6.92869997,..,..,..,36.70050049
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,4.599999905,4.699999809,..,..,..,..,..,..,..,..,..,..,..,3.779999971,2.599999905,2.839999914,3.309999943,3.289999962,3.059999943,3.789999962,3.769999981,3.640000105,3.809999943,3.710000038,3.400000095,3.440000057,3.670000076,3.799999952,3.430000067,3.319999933,3.150000095,3.440000057,3.220000029,3.390000105,3.920000076,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.309999943,..,..,..,..,2.74000001,..,..,..,..,..,..,..,..,..,..,..,..,..,5.909999847,..,5.632599831,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.77000046,..,..,11.10999966,..,..,..,6.295100212,8.737199783,1.299200058,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,9.300000191,..,7.199999809,6.199999809,3.099999905,3.099999905,2.299999952,2.299999952,2.599999905,3,2.5,2.200000048,2.299999952,2.900000095,2.799999952,2.5,2.599999905,..,..,..,..,..,..,..,..,6.77699995,7.629000187,7.131599903,7.126599789,7.20510006,6.138899803,5.102700233,5.387199879,..,4.251999855
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,11.28999996,..,..,..,..,..,..,..,13.21000004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.480000019,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.79999924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.40030003,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.37590027,16.33819962,15.51080036,14.37440014,..,12.27040005,12.91569996,..,11.71510029,11.14970016,10.82600021,10.68270016,10.40610027,10.03859997
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.529999971,..,..,4.224999905,4.038000107,3.950999975,4.839000225,8.611000061,6.866000175,6.133999825,4.925000191,3.540999889,3.26699996,3.275000095,3.8204,4.455999851,5.250699997,3.901000023,3.882400036,3.992300034,4.034399986,5.35340023,5.184599876,5.129199982,4.877500057,4.955200195,4.847000122,4.451499939,3.908400059,3.59890008
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.87829971,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.890000343,7.199999809,5.880000114,5.539999962,6.360000134,6.320000172,5.980000019,5.760000229,3.869999886,3.349999905,4.889999866,5.738500118,5.59280014,4.288099766,4.143899918,3.066200018,2.924700022,2.888499975,3.342099905
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.230000019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.680000305,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.699999809,..,..,..,..,..,..,6.199999809,..,..,..,..,7.099999905,5.184999943,6.163199902,5.903900146,4.429599762,3.52699995,4.459700108,4.409100056,4.262499809,5.899000168,5.656799793
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.52999878,..,20.89999962,18.37000084,20.43000031,20.75009918,20.13759995,20.24690056,18.81959915,18.21990013,17.30739975,17.08230019,16.94239998
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5,17.29999924,19.79999924,20.40999985,22.60000038,24.67000008,21.23999977,..,32.18999863,22.95000076,21.22999954,24.40999985,13.31999969,13.02999973,12.51000023,12.53999996,12.97000027,11.35000038,11.55000019,9.670000076,9.430000305,9.779999733,9.279999733,9.479999542,10.22000027,9.93999958,9.569999695,10.27999973,10.39000034,10.65999985,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.559999943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.66989994,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.800000191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.898400009,..,2.018599987
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.59000015,..,..,21.10000038,..,..,25.87000084,..,..,21.60000038,..,..,..,24.98999977,..,..,..,..,..,24,..,18.97369957,20.65940094,20.37649918,..,24.97750092,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.64999962,..,..,..,..,..,..,..,..,25.51000023,..,17.95429993,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.659999967,..,..,..,..,..,..,..,..,1.08220005,..,..,..,..,..,..,..,..,13.06000042
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Netherlands,NLD,..,..,..,..,..,9.399999619,..,8.899999619,..,10.22000027,..,11.35999966,..,13.73729992,..,12.38370037,..,13.97140026,12.64789963,11.80879974,10.88980007,9.907299995,7.794300079,7.687300205,8.053099632,8.66230011,8.112600327,7.143799782,5.809500217,4.852300167,3.460200071,2.515000105,2.886600018,3.795000076,5.040400028,6.913700104,6.154099941,5.202600002,4.47179985,4.917699814,5.544099808,5.41410017,6.22879982,7.302100182,7.745500088,7.273099899,6.506800175,5.254899979
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.48999977,..,..,..,..,..,..,..,..,..,..,..,..,16.34000015,..,..,..,..,15.60000038,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.89470005,4.428500175,5.666800022,7.10379982,7.459000111,9.774000168,9.736000061,8.963999748,7.81099987,6.487999916,6.248000145,6.861000061,7.612999916,6.69299984,5.978000164,5.381999969,5.468999863,5.110099792,4.519000053,4.144999981,4.197999954,3.964999914,4.263000011,6.143000126,6.927999973,6.758999825,7.387000084,6.962999821,6.534999847,5.861400127,5.473999977,5.197999954
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.599999905,6.5,8,8.300000191,11.71000004,..,..,..,..,..,..,..,..,..,..,..,..,..,7.829999924,7.880000114,5.769999981,4.980000019,5.039999962,6.900000095,..,..,..,5.730999947,5.449999809,5.611999989,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.930000007,..,..,..,2.700000048,..,..,..,..,..,0.220899999,..,..,0.433200002,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.400000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.691499949,..,3.379699945,5.352000237,5.054999828,..,9.152899742
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,32.79999924,31.10000038,30.60000038,30.89999962,30.20000076,29.10000038,28.20000076,28.79999924,29.70000076,31.29999924,32.5,33.70000076,36.40000153,41.70000076,44.5,40.79999924,37.59999847,33.29999924,34.90000153,31.98999977,32.31000137,36.27999878,37.81679916,38.42630005,37.2016983,35.54309845,34.15739822,32.81639862,32.23989868,30.78919983,..,29.02039909,..,25.06279945,22.72520065,21.82119942
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.72999954,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.400000095,..,..,4.289999962,..,5.710000038,..,..,..,..,13.05000019,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Norway,NOR,..,..,2.119999886,2.420000076,2.269999981,2.880000114,2.24000001,2.190000057,2.369999886,2.430000067,..,..,1.929999948,2.349999905,3.109999895,3.019999981,2.450000048,2.589999914,3.289999962,4.590000153,4.791999817,4.984000206,5.083000183,5.164999962,4.703000069,6.328299999,5.339600086,5.024300098,4.022399902,3.234100103,3.275899887,3.612600088,4.094299793,3.956500053,3.922800064,4.191999912,3.343699932,2.422899961,2.363500118,2.603300095,2.942500114,2.990799904,2.6329,3.231100082,3.234999895,3.998500109,3.91230011,3.690999985
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.089149475,..,..,..,..,..,..,..,13.68000031,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,15.77999973,15.35999966,8.409999847,8.449999809,2.319999933,2.150000095,1.580000043,1.980000019,1.070000052,0.680000007,0.620000005,0.730000019,16.32999992,14,9.850000381,9.109999657,14.02999973,12.52000046,17.06999969,15.01000023,13.65999985,15.78999996,15.52000046,16.39999962,15.31999969,12.94999981,12.06000042,0.324299991,0.245000005,0.532800019,0.358599991,0.639199972,0.669799984,..,3.421099901,2.01060009,6.108500004,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.130000114,..,..,..,..,8.06000042,..,..,..,..,3.530299902,..,..,..,..,4.860000134,..,..,..,..,..,..,..,..,1.752900004,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Panama,PAN,..,..,..,..,7.400000095,10.35000038,10.36999989,12.80000019,12.35999966,13.47000027,..,..,13.28999996,14.47999954,14.17000008,18.46999931,14.48999977,16.75,21.37000084,21.60000038,14.52999973,22.56999969,22.31999969,20.17000008,20.37999916,20.13999939,20,18.13999939,20.84000015,16.93000031,18.03000069,19.30999947,19.17000008,18.81999969,17.42000008,13.94999981,12.36999989,9.270000458,..,8.850000381,5.069399834,2.683000088,3.032099962,3.058500051,3.494199991,3.900000095,3.920900106,5.076200008
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.900000095,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.276100039,1.440000057,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,7.429999828,4.820000172,..,5.909999847,5.889999866,4.809999943,5.159999847,5.849999905,4.340000153,4.559999943,5.460000038,6.360000134,4.71999979,3.670000076,4.380000114,3.720000029,3.700000048,8.600000381,6.829999924,..,..,8.880000114,..,..,8.324299812,8.358200073,6.251299858,6.650400162,6.61259985,5.961400032,6.64839983,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.889999866,..,..,11.5,7.329999924,12.5,..,..,..,8.069999695,8.840000153,9.279999733,8.600000381,..,8.770000458,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Philippines,PHL,..,6.610000134,6.349999905,5.110000134,3.349999905,4.300000191,7.78000021,8.569999695,6.730000019,..,7.480000019,8.56000042,8.590000153,6.730000019,10.03999996,8.140000343,8.859999657,10.88000011,9.520000458,10.28999996,..,12.82940006,11.53610039,10.71539974,10.5656004,10.67800045,9.749500275,9.820400238,10.98050022,9.99849987,11.59869957,4.018199921,12,3.842099905,3.889300108,4.199800014,4.33039999,3.715699911,4.006100178,4.131299973,3.789099932,3.827899933,3.732899904,3.822999954,3.724400043,3.218899965,2.870300055,2.7026999
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.70100021,15.60000038,15.99400043,14.74199963,13.93799973,12.99050045,11.81070042,13.16870022,18.32309914,20.0170002,..,19.92679977,19.76639938,19.13730049,14.91930008,10.33720016,7.950099945,8.659700394,10.02260017,10.3991003,10.90740013,11.11149979,9.591799736,7.709199905,6.225999832,4.907599926
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Portugal,PRT,..,..,..,..,2.400000095,5.199999809,7.099999905,..,11.82999992,12.60000038,..,..,..,12.19999981,..,11.22000027,11.54570007,9.602000237,8.337400436,7.347499847,6.476500034,..,4.758699894,6.265699863,7.767000198,7.782000065,8.439900398,7.493999958,5.693900108,5.064499855,4.734899998,..,5.310800076,7.253099918,7.177299976,8.632599831,8.904700279,9.490200043,8.75,10.09179974,11.86330032,13.04319954,15.49740028,16.36750031,14.32610035,12.74650002,11.16619968,9.34829998
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Puerto Rico,PRI,..,11.10999966,10.81999969,10.48999977,11.60999966,..,14.96000004,14.64999962,12.85000038,10.27999973,..,12.97000027,13.47999954,16.72999954,15.22000027,15.53999996,13.98999977,13.10000038,11.17000008,..,11,13.56999969,13.30000019,13.31999969,..,10.77000046,11.61999989,12.21000004,12,9.520000458,7.460000038,..,10.55000019,10.81999969,8.600000381,10.07999992,10.42000008,9.529999733,9.659999847,12.5,12.69999981,12.80000019,12,..,..,9.699999809,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.890000105,..,..,2.640000105,1.690000057,1.919999957,2.700000048,3.319999933,2.819999933,1.629999995,1.029999971,0.850000024,0.699999988,0.620000005
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.840000153,..,8.739999771,8.590000153,7.329999924,5.886899948,5.470900059,5.532899857,6.375100136,6.006800175,..,6.378099918,6.153699875,6.429299831,6.111800194,5.408699989,4.670000076,5.839399815,6.175000191,6.463699818,6.076499939,6.305099964,6.092700005,5.84800005,4.980700016,4.037399769
